pu_code,fin_year,pu_price,start_date,end_date
MHCR03,2001/02,0,2001-01-07,2002-06-30
MHCR03,2002/03,0,2002-01-07,2003-06-30
MHCR03,2003/04,0,2003-01-07,2004-06-30
MHCR03,2004/05,0,2004-01-07,2005-06-30
MHCR03,2005/06,0,2005-01-07,2006-06-30
MHCR03,2006/07,0,2006-01-07,2007-06-30
MHCR03,2007/08,0,2007-01-07,2008-06-30
MHCR03,2008/09,0,2008-01-07,2009-06-30
MHCR03,2009/10,0,2009-01-07,2010-06-30
MHCR03,2010/11,159.03,2010-01-07,2011-06-30
MHCR03,2011/12,152.69,2011-01-07,2012-06-30
MHCR03,2012/13,160.31,2012-01-07,2013-06-30
MHCR03,2013/14,161.73,2013-01-07,2014-06-30
MHCR03,2014/15,0,2014-01-07,2015-06-30
MHCR03,2015/16,0,2015-01-07,2016-06-30
MHCR03,2016/17,0,2016-01-07,2017-06-30
MHCR08,2001/02,0,2001-01-07,2002-06-30
MHCR08,2002/03,0,2002-01-07,2003-06-30
MHCR08,2003/04,0,2003-01-07,2004-06-30
MHCR08,2004/05,0,2004-01-07,2005-06-30
MHCR08,2005/06,0,2005-01-07,2006-06-30
MHCR08,2006/07,0,2006-01-07,2007-06-30
MHCR08,2007/08,0,2007-01-07,2008-06-30
MHCR08,2008/09,0,2008-01-07,2009-06-30
MHCR08,2009/10,0,2009-01-07,2010-06-30
MHCR08,2010/11,115838.08,2010-01-07,2011-06-30
MHCR08,2011/12,111220.84,2011-01-07,2012-06-30
MHCR08,2012/13,116767.32,2012-01-07,2013-06-30
MHCR08,2013/14,117806.55,2013-01-07,2014-06-30
MHCR08,2014/15,141813.61,2014-01-07,2015-06-30
MHCR08,2015/16,0,2015-01-07,2016-06-30
MHCR08,2016/17,0,2016-01-07,2017-06-30
MHCR09,2001/02,0,2001-01-07,2002-06-30
MHCR09,2002/03,0,2002-01-07,2003-06-30
MHCR09,2003/04,0,2003-01-07,2004-06-30
MHCR09,2004/05,0,2004-01-07,2005-06-30
MHCR09,2005/06,0,2005-01-07,2006-06-30
MHCR09,2006/07,0,2006-01-07,2007-06-30
MHCR09,2007/08,0,2007-01-07,2008-06-30
MHCR09,2008/09,0,2008-01-07,2009-06-30
MHCR09,2009/10,0,2009-01-07,2010-06-30
MHCR09,2010/11,116379.39,2010-01-07,2011-06-30
MHCR09,2011/12,111740.57,2011-01-07,2012-06-30
MHCR09,2012/13,117312.96,2012-01-07,2013-06-30
MHCR09,2013/14,118357.05,2013-01-07,2014-06-30
MHCR09,2014/15,0,2014-01-07,2015-06-30
MHCR09,2015/16,0,2015-01-07,2016-06-30
MHCR09,2016/17,0,2016-01-07,2017-06-30
MHCR09.1,2001/02,0,2001-01-07,2002-06-30
MHCR09.1,2002/03,0,2002-01-07,2003-06-30
MHCR09.1,2003/04,0,2003-01-07,2004-06-30
MHCR09.1,2004/05,0,2004-01-07,2005-06-30
MHCR09.1,2005/06,0,2005-01-07,2006-06-30
MHCR09.1,2006/07,0,2006-01-07,2007-06-30
MHCR09.1,2007/08,0,2007-01-07,2008-06-30
MHCR09.1,2008/09,0,2008-01-07,2009-06-30
MHCR09.1,2009/10,0,2009-01-07,2010-06-30
MHCR09.1,2010/11,81456.82,2010-01-07,2011-06-30
MHCR09.1,2011/12,78210,2011-01-07,2012-06-30
MHCR09.1,2012/13,82110.25,2012-01-07,2013-06-30
MHCR09.1,2013/14,82841.03,2013-01-07,2014-06-30
MHCR09.1,2014/15,0,2014-01-07,2015-06-30
MHCR09.1,2015/16,0,2015-01-07,2016-06-30
MHCR09.1,2016/17,0,2016-01-07,2017-06-30
MHCR09.2,2001/02,0,2001-01-07,2002-06-30
MHCR09.2,2002/03,0,2002-01-07,2003-06-30
MHCR09.2,2003/04,0,2003-01-07,2004-06-30
MHCR09.2,2004/05,0,2004-01-07,2005-06-30
MHCR09.2,2005/06,0,2005-01-07,2006-06-30
MHCR09.2,2006/07,0,2006-01-07,2007-06-30
MHCR09.2,2007/08,0,2007-01-07,2008-06-30
MHCR09.2,2008/09,0,2008-01-07,2009-06-30
MHCR09.2,2009/10,0,2009-01-07,2010-06-30
MHCR09.2,2010/11,103261.18,2010-01-07,2011-06-30
MHCR09.2,2011/12,99145.25,2011-01-07,2012-06-30
MHCR09.2,2012/13,104089.53,2012-01-07,2013-06-30
MHCR09.2,2013/14,105015.92,2013-01-07,2014-06-30
MHCR09.2,2014/15,126416.47,2014-01-07,2015-06-30
MHCR09.2,2015/16,0,2015-01-07,2016-06-30
MHCR09.2,2016/17,0,2016-01-07,2017-06-30
MHCR11,2001/02,0,2001-01-07,2002-06-30
MHCR11,2002/03,0,2002-01-07,2003-06-30
MHCR11,2003/04,0,2003-01-07,2004-06-30
MHCR11,2004/05,0,2004-01-07,2005-06-30
MHCR11,2005/06,0,2005-01-07,2006-06-30
MHCR11,2006/07,0,2006-01-07,2007-06-30
MHCR11,2007/08,0,2007-01-07,2008-06-30
MHCR11,2008/09,0,2008-01-07,2009-06-30
MHCR11,2009/10,0,2009-01-07,2010-06-30
MHCR11,2010/11,380.97,2010-01-07,2011-06-30
MHCR11,2011/12,365.78,2011-01-07,2012-06-30
MHCR11,2012/13,384.02,2012-01-07,2013-06-30
MHCR11,2013/14,387.44,2013-01-07,2014-06-30
MHCR11,2014/15,0,2014-01-07,2015-06-30
MHCR11,2015/16,0,2015-01-07,2016-06-30
MHCR11,2016/17,0,2016-01-07,2017-06-30
MHCS01A,2001/02,0,2001-01-07,2002-06-30
MHCS01A,2002/03,0,2002-01-07,2003-06-30
MHCS01A,2003/04,0,2003-01-07,2004-06-30
MHCS01A,2004/05,0,2004-01-07,2005-06-30
MHCS01A,2005/06,0,2005-01-07,2006-06-30
MHCS01A,2006/07,0,2006-01-07,2007-06-30
MHCS01A,2007/08,0,2007-01-07,2008-06-30
MHCS01A,2008/09,0,2008-01-07,2009-06-30
MHCS01A,2009/10,0,2009-01-07,2010-06-30
MHCS01A,2010/11,128900.68,2010-01-07,2011-06-30
MHCS01A,2011/12,123762.77,2011-01-07,2012-06-30
MHCS01A,2012/13,129934.7,2012-01-07,2013-06-30
MHCS01A,2013/14,131091.12,2013-01-07,2014-06-30
MHCS01A,2014/15,157805.37,2014-01-07,2015-06-30
MHCS01A,2015/16,0,2015-01-07,2016-06-30
MHCS01A,2016/17,0,2016-01-07,2017-06-30
MHCS01B,2001/02,0,2001-01-07,2002-06-30
MHCS01B,2002/03,0,2002-01-07,2003-06-30
MHCS01B,2003/04,0,2003-01-07,2004-06-30
MHCS01B,2004/05,0,2004-01-07,2005-06-30
MHCS01B,2005/06,0,2005-01-07,2006-06-30
MHCS01B,2006/07,0,2006-01-07,2007-06-30
MHCS01B,2007/08,0,2007-01-07,2008-06-30
MHCS01B,2008/09,0,2008-01-07,2009-06-30
MHCS01B,2009/10,0,2009-01-07,2010-06-30
MHCS01B,2010/11,261358.41,2010-01-07,2011-06-30
MHCS01B,2011/12,250940.8,2011-01-07,2012-06-30
MHCS01B,2012/13,263454.98,2012-01-07,2013-06-30
MHCS01B,2013/14,265799.73,2013-01-07,2014-06-30
MHCS01B,2014/15,319965.41,2014-01-07,2015-06-30
MHCS01B,2015/16,0,2015-01-07,2016-06-30
MHCS01B,2016/17,0,2016-01-07,2017-06-30
MHCS02A,2001/02,0,2001-01-07,2002-06-30
MHCS02A,2002/03,0,2002-01-07,2003-06-30
MHCS02A,2003/04,0,2003-01-07,2004-06-30
MHCS02A,2004/05,0,2004-01-07,2005-06-30
MHCS02A,2005/06,0,2005-01-07,2006-06-30
MHCS02A,2006/07,0,2006-01-07,2007-06-30
MHCS02A,2007/08,0,2007-01-07,2008-06-30
MHCS02A,2008/09,0,2008-01-07,2009-06-30
MHCS02A,2009/10,0,2009-01-07,2010-06-30
MHCS02A,2010/11,80536.34,2010-01-07,2011-06-30
MHCS02A,2011/12,77326.2,2011-01-07,2012-06-30
MHCS02A,2012/13,81182.39,2012-01-07,2013-06-30
MHCS02A,2013/14,81904.91,2013-01-07,2014-06-30
MHCS02A,2014/15,0,2014-01-07,2015-06-30
MHCS02A,2015/16,0,2015-01-07,2016-06-30
MHCS02A,2016/17,0,2016-01-07,2017-06-30
MHCS02C,2001/02,0,2001-01-07,2002-06-30
MHCS02C,2002/03,0,2002-01-07,2003-06-30
MHCS02C,2003/04,0,2003-01-07,2004-06-30
MHCS02C,2004/05,0,2004-01-07,2005-06-30
MHCS02C,2005/06,0,2005-01-07,2006-06-30
MHCS02C,2006/07,0,2006-01-07,2007-06-30
MHCS02C,2007/08,0,2007-01-07,2008-06-30
MHCS02C,2008/09,0,2008-01-07,2009-06-30
MHCS02C,2009/10,0,2009-01-07,2010-06-30
MHCS02C,2010/11,80261.12,2010-01-07,2011-06-30
MHCS02C,2011/12,77061.95,2011-01-07,2012-06-30
MHCS02C,2012/13,0,2012-01-07,2013-06-30
MHCS02C,2013/14,0,2013-01-07,2014-06-30
MHCS02C,2014/15,0,2014-01-07,2015-06-30
MHCS02C,2015/16,0,2015-01-07,2016-06-30
MHCS02C,2016/17,0,2016-01-07,2017-06-30
MHCS03,2001/02,0,2001-01-07,2002-06-30
MHCS03,2002/03,0,2002-01-07,2003-06-30
MHCS03,2003/04,0,2003-01-07,2004-06-30
MHCS03,2004/05,0,2004-01-07,2005-06-30
MHCS03,2005/06,0,2005-01-07,2006-06-30
MHCS03,2006/07,0,2006-01-07,2007-06-30
MHCS03,2007/08,0,2007-01-07,2008-06-30
MHCS03,2008/09,0,2008-01-07,2009-06-30
MHCS03,2009/10,0,2009-01-07,2010-06-30
MHCS03,2010/11,111819.77,2010-01-07,2011-06-30
MHCS03,2011/12,107362.69,2011-01-07,2012-06-30
MHCS03,2012/13,112716.77,2012-01-07,2013-06-30
MHCS03,2013/14,113719.95,2013-01-07,2014-06-30
MHCS03,2014/15,136894.23,2014-01-07,2015-06-30
MHCS03,2015/16,0,2015-01-07,2016-06-30
MHCS03,2016/17,0,2016-01-07,2017-06-30
MHCS04,2001/02,0,2001-01-07,2002-06-30
MHCS04,2002/03,0,2002-01-07,2003-06-30
MHCS04,2003/04,0,2003-01-07,2004-06-30
MHCS04,2004/05,0,2004-01-07,2005-06-30
MHCS04,2005/06,0,2005-01-07,2006-06-30
MHCS04,2006/07,0,2006-01-07,2007-06-30
MHCS04,2007/08,0,2007-01-07,2008-06-30
MHCS04,2008/09,0,2008-01-07,2009-06-30
MHCS04,2009/10,0,2009-01-07,2010-06-30
MHCS04,2010/11,90575.29,2010-01-07,2011-06-30
MHCS04,2011/12,86965.01,2011-01-07,2012-06-30
MHCS04,2012/13,91301.87,2012-01-07,2013-06-30
MHCS04,2013/14,92114.45,2013-01-07,2014-06-30
MHCS04,2014/15,110885.89,2014-01-07,2015-06-30
MHCS04,2015/16,0,2015-01-07,2016-06-30
MHCS04,2016/17,0,2016-01-07,2017-06-30
MHCS06A,2001/02,0,2001-01-07,2002-06-30
MHCS06A,2002/03,0,2002-01-07,2003-06-30
MHCS06A,2003/04,0,2003-01-07,2004-06-30
MHCS06A,2004/05,0,2004-01-07,2005-06-30
MHCS06A,2005/06,0,2005-01-07,2006-06-30
MHCS06A,2006/07,0,2006-01-07,2007-06-30
MHCS06A,2007/08,0,2007-01-07,2008-06-30
MHCS06A,2008/09,0,2008-01-07,2009-06-30
MHCS06A,2009/10,0,2009-01-07,2010-06-30
MHCS06A,2010/11,126621.93,2010-01-07,2011-06-30
MHCS06A,2011/12,0,2011-01-07,2012-06-30
MHCS06A,2012/13,127637.67,2012-01-07,2013-06-30
MHCS06A,2013/14,128773.64,2013-01-07,2014-06-30
MHCS06A,2014/15,155015.62,2014-01-07,2015-06-30
MHCS06A,2015/16,0,2015-01-07,2016-06-30
MHCS06A,2016/17,0,2016-01-07,2017-06-30
MHCS06B,2001/02,0,2001-01-07,2002-06-30
MHCS06B,2002/03,0,2002-01-07,2003-06-30
MHCS06B,2003/04,0,2003-01-07,2004-06-30
MHCS06B,2004/05,0,2004-01-07,2005-06-30
MHCS06B,2005/06,0,2005-01-07,2006-06-30
MHCS06B,2006/07,0,2006-01-07,2007-06-30
MHCS06B,2007/08,0,2007-01-07,2008-06-30
MHCS06B,2008/09,0,2008-01-07,2009-06-30
MHCS06B,2009/10,0,2009-01-07,2010-06-30
MHCS06B,2010/11,270181.92,2010-01-07,2011-06-30
MHCS06B,2011/12,0,2011-01-07,2012-06-30
MHCS06B,2012/13,272349.28,2012-01-07,2013-06-30
MHCS06B,2013/14,274773.19,2013-01-07,2014-06-30
MHCS06B,2014/15,0,2014-01-07,2015-06-30
MHCS06B,2015/16,0,2015-01-07,2016-06-30
MHCS06B,2016/17,0,2016-01-07,2017-06-30
MHCS07,2001/02,0,2001-01-07,2002-06-30
MHCS07,2002/03,0,2002-01-07,2003-06-30
MHCS07,2003/04,0,2003-01-07,2004-06-30
MHCS07,2004/05,0,2004-01-07,2005-06-30
MHCS07,2005/06,0,2005-01-07,2006-06-30
MHCS07,2006/07,0,2006-01-07,2007-06-30
MHCS07,2007/08,0,2007-01-07,2008-06-30
MHCS07,2008/09,0,2008-01-07,2009-06-30
MHCS07,2009/10,0,2009-01-07,2010-06-30
MHCS07,2010/11,178810.25,2010-01-07,2011-06-30
MHCS07,2011/12,171682.97,2011-01-07,2012-06-30
MHCS07,2012/13,180244.64,2012-01-07,2013-06-30
MHCS07,2013/14,181848.81,2013-01-07,2014-06-30
MHCS07,2014/15,218906.66,2014-01-07,2015-06-30
MHCS07,2015/16,0,2015-01-07,2016-06-30
MHCS07,2016/17,0,2016-01-07,2017-06-30
MHCS08A,2001/02,0,2001-01-07,2002-06-30
MHCS08A,2002/03,0,2002-01-07,2003-06-30
MHCS08A,2003/04,0,2003-01-07,2004-06-30
MHCS08A,2004/05,0,2004-01-07,2005-06-30
MHCS08A,2005/06,0,2005-01-07,2006-06-30
MHCS08A,2006/07,0,2006-01-07,2007-06-30
MHCS08A,2007/08,0,2007-01-07,2008-06-30
MHCS08A,2008/09,0,2008-01-07,2009-06-30
MHCS08A,2009/10,0,2009-01-07,2010-06-30
MHCS08A,2010/11,106539.91,2010-01-07,2011-06-30
MHCS08A,2011/12,102293.29,2011-01-07,2012-06-30
MHCS08A,2012/13,107394.56,2012-01-07,2013-06-30
MHCS08A,2013/14,108350.37,2013-01-07,2014-06-30
MHCS08A,2014/15,130430.42,2014-01-07,2015-06-30
MHCS08A,2015/16,0,2015-01-07,2016-06-30
MHCS08A,2016/17,0,2016-01-07,2017-06-30
MHCS08B,2001/02,0,2001-01-07,2002-06-30
MHCS08B,2002/03,0,2002-01-07,2003-06-30
MHCS08B,2003/04,0,2003-01-07,2004-06-30
MHCS08B,2004/05,0,2004-01-07,2005-06-30
MHCS08B,2005/06,0,2005-01-07,2006-06-30
MHCS08B,2006/07,0,2006-01-07,2007-06-30
MHCS08B,2007/08,0,2007-01-07,2008-06-30
MHCS08B,2008/09,0,2008-01-07,2009-06-30
MHCS08B,2009/10,0,2009-01-07,2010-06-30
MHCS08B,2010/11,302000.33,2010-01-07,2011-06-30
MHCS08B,2011/12,289962.76,2011-01-07,2012-06-30
MHCS08B,2012/13,304422.92,2012-01-07,2013-06-30
MHCS08B,2013/14,307132.29,2013-01-07,2014-06-30
MHCS08B,2014/15,369720.87,2014-01-07,2015-06-30
MHCS08B,2015/16,0,2015-01-07,2016-06-30
MHCS08B,2016/17,0,2016-01-07,2017-06-30
MHCS09,2001/02,0,2001-01-07,2002-06-30
MHCS09,2002/03,0,2002-01-07,2003-06-30
MHCS09,2003/04,0,2003-01-07,2004-06-30
MHCS09,2004/05,0,2004-01-07,2005-06-30
MHCS09,2005/06,0,2005-01-07,2006-06-30
MHCS09,2006/07,0,2006-01-07,2007-06-30
MHCS09,2007/08,0,2007-01-07,2008-06-30
MHCS09,2008/09,0,2008-01-07,2009-06-30
MHCS09,2009/10,0,2009-01-07,2010-06-30
MHCS09,2010/11,120134.03,2010-01-07,2011-06-30
MHCS09,2011/12,115345.56,2011-01-07,2012-06-30
MHCS09,2012/13,121097.73,2012-01-07,2013-06-30
MHCS09,2013/14,122175.5,2013-01-07,2014-06-30
MHCS09,2014/15,0,2014-01-07,2015-06-30
MHCS09,2015/16,0,2015-01-07,2016-06-30
MHCS09,2016/17,0,2016-01-07,2017-06-30
MHCS10,2001/02,0,2001-01-07,2002-06-30
MHCS10,2002/03,0,2002-01-07,2003-06-30
MHCS10,2003/04,0,2003-01-07,2004-06-30
MHCS10,2004/05,0,2004-01-07,2005-06-30
MHCS10,2005/06,0,2005-01-07,2006-06-30
MHCS10,2006/07,0,2006-01-07,2007-06-30
MHCS10,2007/08,0,2007-01-07,2008-06-30
MHCS10,2008/09,0,2008-01-07,2009-06-30
MHCS10,2009/10,0,2009-01-07,2010-06-30
MHCS10,2010/11,145045.71,2010-01-07,2011-06-30
MHCS10,2011/12,139264.26,2011-01-07,2012-06-30
MHCS10,2012/13,146209.24,2012-01-07,2013-06-30
MHCS10,2013/14,147510.5,2013-01-07,2014-06-30
MHCS10,2014/15,177570.75,2014-01-07,2015-06-30
MHCS10,2015/16,0,2015-01-07,2016-06-30
MHCS10,2016/17,0,2016-01-07,2017-06-30
MHCS11,2001/02,0,2001-01-07,2002-06-30
MHCS11,2002/03,0,2002-01-07,2003-06-30
MHCS11,2003/04,0,2003-01-07,2004-06-30
MHCS11,2004/05,0,2004-01-07,2005-06-30
MHCS11,2005/06,0,2005-01-07,2006-06-30
MHCS11,2006/07,0,2006-01-07,2007-06-30
MHCS11,2007/08,0,2007-01-07,2008-06-30
MHCS11,2008/09,0,2008-01-07,2009-06-30
MHCS11,2009/10,0,2009-01-07,2010-06-30
MHCS11,2010/11,134693.17,2010-01-07,2011-06-30
MHCS11,2011/12,129324.38,2011-01-07,2012-06-30
MHCS11,2012/13,135773.66,2012-01-07,2013-06-30
MHCS11,2013/14,136982.05,2013-01-07,2014-06-30
MHCS11,2014/15,164896.77,2014-01-07,2015-06-30
MHCS11,2015/16,0,2015-01-07,2016-06-30
MHCS11,2016/17,0,2016-01-07,2017-06-30
MHCS12,2001/02,0,2001-01-07,2002-06-30
MHCS12,2002/03,0,2002-01-07,2003-06-30
MHCS12,2003/04,0,2003-01-07,2004-06-30
MHCS12,2004/05,0,2004-01-07,2005-06-30
MHCS12,2005/06,0,2005-01-07,2006-06-30
MHCS12,2006/07,0,2006-01-07,2007-06-30
MHCS12,2007/08,0,2007-01-07,2008-06-30
MHCS12,2008/09,0,2008-01-07,2009-06-30
MHCS12,2009/10,0,2009-01-07,2010-06-30
MHCS12,2010/11,111783.19,2010-01-07,2011-06-30
MHCS12,2011/12,107327.58,2011-01-07,2012-06-30
MHCS12,2012/13,112679.9,2012-01-07,2013-06-30
MHCS12,2013/14,113682.75,2013-01-07,2014-06-30
MHCS12,2014/15,136849.45,2014-01-07,2015-06-30
MHCS12,2015/16,0,2015-01-07,2016-06-30
MHCS12,2016/17,0,2016-01-07,2017-06-30
MHCS14C,2001/02,0,2001-01-07,2002-06-30
MHCS14C,2002/03,0,2002-01-07,2003-06-30
MHCS14C,2003/04,0,2003-01-07,2004-06-30
MHCS14C,2004/05,0,2004-01-07,2005-06-30
MHCS14C,2005/06,0,2005-01-07,2006-06-30
MHCS14C,2006/07,0,2006-01-07,2007-06-30
MHCS14C,2007/08,0,2007-01-07,2008-06-30
MHCS14C,2008/09,0,2008-01-07,2009-06-30
MHCS14C,2009/10,0,2009-01-07,2010-06-30
MHCS14C,2010/11,125926.05,2010-01-07,2011-06-30
MHCS14C,2011/12,120906.7,2011-01-07,2012-06-30
MHCS14C,2012/13,126936.2,2012-01-07,2013-06-30
MHCS14C,2013/14,128065.94,2013-01-07,2014-06-30
MHCS14C,2014/15,0,2014-01-07,2015-06-30
MHCS14C,2015/16,0,2015-01-07,2016-06-30
MHCS14C,2016/17,0,2016-01-07,2017-06-30
MHCS16,2001/02,0,2001-01-07,2002-06-30
MHCS16,2002/03,0,2002-01-07,2003-06-30
MHCS16,2003/04,0,2003-01-07,2004-06-30
MHCS16,2004/05,0,2004-01-07,2005-06-30
MHCS16,2005/06,0,2005-01-07,2006-06-30
MHCS16,2006/07,0,2006-01-07,2007-06-30
MHCS16,2007/08,0,2007-01-07,2008-06-30
MHCS16,2008/09,0,2008-01-07,2009-06-30
MHCS16,2009/10,0,2009-01-07,2010-06-30
MHCS16,2010/11,126124.69,2010-01-07,2011-06-30
MHCS16,2011/12,121097.43,2011-01-07,2012-06-30
MHCS16,2012/13,127136.44,2012-01-07,2013-06-30
MHCS16,2013/14,128267.95,2013-01-07,2014-06-30
MHCS16,2014/15,0,2014-01-07,2015-06-30
MHCS16,2015/16,0,2015-01-07,2016-06-30
MHCS16,2016/17,0,2016-01-07,2017-06-30
MHCS16C,2001/02,0,2001-01-07,2002-06-30
MHCS16C,2002/03,0,2002-01-07,2003-06-30
MHCS16C,2003/04,0,2003-01-07,2004-06-30
MHCS16C,2004/05,0,2004-01-07,2005-06-30
MHCS16C,2005/06,0,2005-01-07,2006-06-30
MHCS16C,2006/07,0,2006-01-07,2007-06-30
MHCS16C,2007/08,0,2007-01-07,2008-06-30
MHCS16C,2008/09,0,2008-01-07,2009-06-30
MHCS16C,2009/10,0,2009-01-07,2010-06-30
MHCS16C,2010/11,99027.8,2010-01-07,2011-06-30
MHCS16C,2011/12,95080.6,2011-01-07,2012-06-30
MHCS16C,2012/13,99822.18,2012-01-07,2013-06-30
MHCS16C,2013/14,100710.6,2013-01-07,2014-06-30
MHCS16C,2014/15,0,2014-01-07,2015-06-30
MHCS16C,2015/16,0,2015-01-07,2016-06-30
MHCS16C,2016/17,0,2016-01-07,2017-06-30
MHCS18,2001/02,0,2001-01-07,2002-06-30
MHCS18,2002/03,0,2002-01-07,2003-06-30
MHCS18,2003/04,0,2003-01-07,2004-06-30
MHCS18,2004/05,0,2004-01-07,2005-06-30
MHCS18,2005/06,0,2005-01-07,2006-06-30
MHCS18,2006/07,0,2006-01-07,2007-06-30
MHCS18,2007/08,0,2007-01-07,2008-06-30
MHCS18,2008/09,0,2008-01-07,2009-06-30
MHCS18,2009/10,0,2009-01-07,2010-06-30
MHCS18,2010/11,122938.78,2010-01-07,2011-06-30
MHCS18,2011/12,118038.51,2011-01-07,2012-06-30
MHCS18,2012/13,123924.97,2012-01-07,2013-06-30
MHCS18,2013/14,125027.9,2013-01-07,2014-06-30
MHCS18,2014/15,150506.57,2014-01-07,2015-06-30
MHCS18,2015/16,0,2015-01-07,2016-06-30
MHCS18,2016/17,0,2016-01-07,2017-06-30
MHCS19,2001/02,0,2001-01-07,2002-06-30
MHCS19,2002/03,0,2002-01-07,2003-06-30
MHCS19,2003/04,0,2003-01-07,2004-06-30
MHCS19,2004/05,0,2004-01-07,2005-06-30
MHCS19,2005/06,0,2005-01-07,2006-06-30
MHCS19,2006/07,0,2006-01-07,2007-06-30
MHCS19,2007/08,0,2007-01-07,2008-06-30
MHCS19,2008/09,0,2008-01-07,2009-06-30
MHCS19,2009/10,0,2009-01-07,2010-06-30
MHCS19,2010/11,110307.37,2010-01-07,2011-06-30
MHCS19,2011/12,105910.58,2011-01-07,2012-06-30
MHCS19,2012/13,111192.24,2012-01-07,2013-06-30
MHCS19,2013/14,112181.85,2013-01-07,2014-06-30
MHCS19,2014/15,135042.69,2014-01-07,2015-06-30
MHCS19,2015/16,0,2015-01-07,2016-06-30
MHCS19,2016/17,0,2016-01-07,2017-06-30
MHCS19C,2001/02,0,2001-01-07,2002-06-30
MHCS19C,2002/03,0,2002-01-07,2003-06-30
MHCS19C,2003/04,0,2003-01-07,2004-06-30
MHCS19C,2004/05,0,2004-01-07,2005-06-30
MHCS19C,2005/06,0,2005-01-07,2006-06-30
MHCS19C,2006/07,0,2006-01-07,2007-06-30
MHCS19C,2007/08,0,2007-01-07,2008-06-30
MHCS19C,2008/09,0,2008-01-07,2009-06-30
MHCS19C,2009/10,0,2009-01-07,2010-06-30
MHCS19C,2010/11,113607.97,2010-01-07,2011-06-30
MHCS19C,2011/12,109079.62,2011-01-07,2012-06-30
MHCS19C,2012/13,114519.32,2012-01-07,2013-06-30
MHCS19C,2013/14,115538.54,2013-01-07,2014-06-30
MHCS19C,2014/15,0,2014-01-07,2015-06-30
MHCS19C,2015/16,0,2015-01-07,2016-06-30
MHCS19C,2016/17,0,2016-01-07,2017-06-30
MHCS21,2001/02,0,2001-01-07,2002-06-30
MHCS21,2002/03,0,2002-01-07,2003-06-30
MHCS21,2003/04,0,2003-01-07,2004-06-30
MHCS21,2004/05,0,2004-01-07,2005-06-30
MHCS21,2005/06,0,2005-01-07,2006-06-30
MHCS21,2006/07,0,2006-01-07,2007-06-30
MHCS21,2007/08,0,2007-01-07,2008-06-30
MHCS21,2008/09,0,2008-01-07,2009-06-30
MHCS21,2009/10,0,2009-01-07,2010-06-30
MHCS21,2010/11,105922.49,2010-01-07,2011-06-30
MHCS21,2011/12,101700.48,2011-01-07,2012-06-30
MHCS21,2012/13,106772.18,2012-01-07,2013-06-30
MHCS21,2013/14,107722.46,2013-01-07,2014-06-30
MHCS21,2014/15,129674.55,2014-01-07,2015-06-30
MHCS21,2015/16,0,2015-01-07,2016-06-30
MHCS21,2016/17,0,2016-01-07,2017-06-30
MHCS22,2001/02,0,2001-01-07,2002-06-30
MHCS22,2002/03,0,2002-01-07,2003-06-30
MHCS22,2003/04,0,2003-01-07,2004-06-30
MHCS22,2004/05,0,2004-01-07,2005-06-30
MHCS22,2005/06,0,2005-01-07,2006-06-30
MHCS22,2006/07,0,2006-01-07,2007-06-30
MHCS22,2007/08,0,2007-01-07,2008-06-30
MHCS22,2008/09,0,2008-01-07,2009-06-30
MHCS22,2009/10,0,2009-01-07,2010-06-30
MHCS22,2010/11,89350.87,2010-01-07,2011-06-30
MHCS22,2011/12,85789.39,2011-01-07,2012-06-30
MHCS22,2012/13,90067.63,2012-01-07,2013-06-30
MHCS22,2013/14,90869.23,2013-01-07,2014-06-30
MHCS22,2014/15,109386.9,2014-01-07,2015-06-30
MHCS22,2015/16,0,2015-01-07,2016-06-30
MHCS22,2016/17,0,2016-01-07,2017-06-30
MHCS25,2001/02,0,2001-01-07,2002-06-30
MHCS25,2002/03,0,2002-01-07,2003-06-30
MHCS25,2003/04,0,2003-01-07,2004-06-30
MHCS25,2004/05,0,2004-01-07,2005-06-30
MHCS25,2005/06,0,2005-01-07,2006-06-30
MHCS25,2006/07,0,2006-01-07,2007-06-30
MHCS25,2007/08,0,2007-01-07,2008-06-30
MHCS25,2008/09,0,2008-01-07,2009-06-30
MHCS25,2009/10,0,2009-01-07,2010-06-30
MHCS25,2010/11,95005.67,2010-01-07,2011-06-30
MHCS25,2011/12,91218.8,2011-01-07,2012-06-30
MHCS25,2012/13,95767.79,2012-01-07,2013-06-30
MHCS25,2013/14,96620.13,2013-01-07,2014-06-30
MHCS25,2014/15,116309.74,2014-01-07,2015-06-30
MHCS25,2015/16,0,2015-01-07,2016-06-30
MHCS25,2016/17,0,2016-01-07,2017-06-30
MHCS26,2001/02,0,2001-01-07,2002-06-30
MHCS26,2002/03,0,2002-01-07,2003-06-30
MHCS26,2003/04,0,2003-01-07,2004-06-30
MHCS26,2004/05,0,2004-01-07,2005-06-30
MHCS26,2005/06,0,2005-01-07,2006-06-30
MHCS26,2006/07,0,2006-01-07,2007-06-30
MHCS26,2007/08,0,2007-01-07,2008-06-30
MHCS26,2008/09,0,2008-01-07,2009-06-30
MHCS26,2009/10,0,2009-01-07,2010-06-30
MHCS26,2010/11,108554.44,2010-01-07,2011-06-30
MHCS26,2011/12,104227.52,2011-01-07,2012-06-30
MHCS26,2012/13,109425.25,2012-01-07,2013-06-30
MHCS26,2013/14,110399.13,2013-01-07,2014-06-30
